energy
-578
-581
-579
-578
-574
-575
-577
-575
-576
-578
-576
-578
-575
-574
-575
-572
-573
-574
-577
-575
-574
-576
-574
-576
-574
-572
-569
-566
-566
-568
-566
-568
-570
-572
-575
-573
-570
-572
-573
-571
-573
-571
-573
-573
-574
-572
-574
-573
-574
-576
-578
-575
-579
-578
-576
-572
-572
-574
-571
-574
-573
-569
-568
-564
-566
-565
-564
-561
-559
-558
-556
-558
-556
-556
-553
-553
-554
-554
-555
-556
-554
-554
-556
-557
-553
-556
-554
-557
-556
-552
-554
-552
-552
-555
-556
-554
-553
-552
-555
-556
-553
-551
-549
-546
-545
-544
-540
-538
-540
-544
-546
-549
-551
-550
-548
-545
-545
-543
-542
-538
-536
-533
-535
-536
-538
-536
-534
-532
-529
-527
-528
-526
-529
-527
-529
-531
-533
-531
-528
-526
-525
-522
-520
-523
-521
-519
-517
-516
-518
-517
-520
-518
-515
-511
-508
-507
-504
-503
-506
-509
-507
-509
-511
-513
-509
-511
-514
-516
-513
-516
-514
-512
-514
-511
-514
-515
-512
-514
-512
-515
-515
-513
-511
-510
-509
-511
-514
-516
-514
-516
-519
-522
-520
-518
-519
-519
-521
-521
-521
-524
-521
-524
-523
-520
-521
-520
-517
-513
-510
-507
-507
-504
-503
-503
-501
-500
-502
-502
-505
-507
-510
-507
-505
-503
-500
-498
-500
-503
-505
-503
-502
-504
-502
-502
-499
-499
-501
-503
-502
-501
-503
-502
-504
-502
-505
-502
-503
-505
-503
-505
-507
-504
-502
-504
-506
-507
-503
-506
-504
-504
-507
-505
-508
-506
-509
-506
-504
-506
-506
-503
-504
-506
-508
-505
-504
-503
-504
-501
-499
-501
-502
-506
-509
-507
-505
-504
-506
-509
-507
-509
-511
-507
-504
-507
-509
-506
-505
-507
-506
-503
-504
-507
-509
-507
-505
-502
-501
-499
-503
-499
-501
-503
-505
-503
-502
-503
-501
-500
-500
-498
-502
-506
-507
-507
-506
-507
-508
-510
-509
-506
-509
-508
-506
-508
-509
-512
-510
-513
-512
-513
-516
-518
-516
-514
-516
-514
-512
-510
-510
-506
-505
-504
-507
-505
-507
-507
-505
-506
-504
-505
-502
-500
-498
-500
-497
-499
-499
-499
-495
-494
-496
-493
-492
-495
-491
-488
-489
-487
-485
-486
-485
-483
-485
-483
-485
-487
-483
-486
-489
-487
